,Id,IdOrig,Dbase,CommName,SciName,SpeciesCat,Country,RegionFAO,Year,Catch,CatchUnit,Biomass,BiomassUnit,BiomassMetric,Fmort,FmortUnit,FmortMetric,ExploitStatus,Bmsy,SSBmsy,Fmsy,Umsy,VonBertK,VonBertKUnit,VonBertKSource,Temp,TempUnit,TempSource,MaxLength,MaxLengthUnit,MaxLengthSource,AgeMat,AgeMatUnit,AgeMatSource
6442,NA,NEFSC-ACADREDGOMGB-1913-2007-MILLER,RAM,Acadian redfish,Sebastes fasciatus,NA,USA,NA,2003,564,MT,113478,MT,SSB,0.00530315,1/yr,F?,NA,0,271000,0,0,NA,,NA,NA,,NA,NA,,NA,5,A50-yr,RAM
6443,NA,NEFSC-ACADREDGOMGB-1913-2007-MILLER,RAM,Acadian redfish,Sebastes fasciatus,NA,USA,NA,2004,523,MT,137858,MT,SSB,0.00408046,1/yr,F?,NA,0,271000,0,0,NA,,NA,NA,,NA,NA,,NA,5,A50-yr,RAM
6444,NA,NEFSC-ACADREDGOMGB-1913-2007-MILLER,RAM,Acadian redfish,Sebastes fasciatus,NA,USA,NA,2005,665,MT,166468,MT,SSB,0.00424967,1/yr,F?,NA,0,271000,0,0,NA,,NA,NA,,NA,NA,,NA,5,A50-yr,RAM
6445,NA,NEFSC-ACADREDGOMGB-1913-2007-MILLER,RAM,Acadian redfish,Sebastes fasciatus,NA,USA,NA,2006,648,MT,199012,MT,SSB,0.00344785,1/yr,F?,NA,0,271000,0,0,NA,,NA,NA,,NA,NA,,NA,5,A50-yr,RAM
6446,NA,NEFSC-ACADREDGOMGB-1913-2007-MILLER,RAM,Acadian redfish,Sebastes fasciatus,NA,USA,NA,2007,1160,MT,234609,MT,SSB,0.005,1/yr,F?,NA,0,271000,0,0,NA,,NA,NA,,NA,NA,,NA,5,A50-yr,RAM
6447,NA,NEFSC-AMPL5YZ-1960-2008-OBRIEN,RAM,American Plaice,Hippoglossoides platessoides,31,USA,21,1960,NA,MT,0,NA,NA,NA,1/T,F?,NA,0,22243,0,0,NA,,NA,NA,,NA,NA,,NA,NA,A50-yr,RAM
6448,NA,NEFSC-AMPL5YZ-1960-2008-OBRIEN,RAM,American Plaice,Hippoglossoides platessoides,31,USA,21,1961,NA,MT,0,NA,NA,NA,1/T,F?,NA,0,22243,0,0,NA,,NA,NA,,NA,NA,,NA,NA,A50-yr,RAM
6449,NA,NEFSC-AMPL5YZ-1960-2008-OBRIEN,RAM,American Plaice,Hippoglossoides platessoides,31,USA,21,1962,NA,MT,0,NA,NA,NA,1/T,F?,NA,0,22243,0,0,NA,,NA,NA,,NA,NA,,NA,NA,A50-yr,RAM
6450,NA,NEFSC-AMPL5YZ-1960-2008-OBRIEN,RAM,American Plaice,Hippoglossoides platessoides,31,USA,21,1963,NA,MT,0,NA,NA,NA,1/T,F?,NA,0,22243,0,0,NA,,NA,NA,,NA,NA,,NA,NA,A50-yr,RAM
6451,NA,NEFSC-AMPL5YZ-1960-2008-OBRIEN,RAM,American Plaice,Hippoglossoides platessoides,31,USA,21,1964,NA,MT,0,NA,NA,NA,1/T,F?,NA,0,22243,0,0,NA,,NA,NA,,NA,NA,,NA,NA,A50-yr,RAM
6452,NA,NEFSC-AMPL5YZ-1960-2008-OBRIEN,RAM,American Plaice,Hippoglossoides platessoides,31,USA,21,1965,NA,MT,0,NA,NA,NA,1/T,F?,NA,0,22243,0,0,NA,,NA,NA,,NA,NA,,NA,NA,A50-yr,RAM
6453,NA,NEFSC-AMPL5YZ-1960-2008-OBRIEN,RAM,American Plaice,Hippoglossoides platessoides,31,USA,21,1966,NA,MT,0,NA,NA,NA,1/T,F?,NA,0,22243,0,0,NA,,NA,NA,,NA,NA,,NA,NA,A50-yr,RAM
6454,NA,NEFSC-AMPL5YZ-1960-2008-OBRIEN,RAM,American Plaice,Hippoglossoides platessoides,31,USA,21,1967,NA,MT,0,NA,NA,NA,1/T,F?,NA,0,22243,0,0,NA,,NA,NA,,NA,NA,,NA,NA,A50-yr,RAM
6455,NA,NEFSC-AMPL5YZ-1960-2008-OBRIEN,RAM,American Plaice,Hippoglossoides platessoides,31,USA,21,1968,NA,MT,0,NA,NA,NA,1/T,F?,NA,0,22243,0,0,NA,,NA,NA,,NA,NA,,NA,NA,A50-yr,RAM
6456,NA,NEFSC-AMPL5YZ-1960-2008-OBRIEN,RAM,American Plaice,Hippoglossoides platessoides,31,USA,21,1969,NA,MT,0,NA,NA,NA,1/T,F?,NA,0,22243,0,0,NA,,NA,NA,,NA,NA,,NA,NA,A50-yr,RAM
6457,NA,NEFSC-AMPL5YZ-1960-2008-OBRIEN,RAM,American Plaice,Hippoglossoides platessoides,31,USA,21,1970,NA,MT,0,NA,NA,NA,1/T,F?,NA,0,22243,0,0,NA,,NA,NA,,NA,NA,,NA,NA,A50-yr,RAM
6458,NA,NEFSC-AMPL5YZ-1960-2008-OBRIEN,RAM,American Plaice,Hippoglossoides platessoides,31,USA,21,1971,NA,MT,0,NA,NA,NA,1/T,F?,NA,0,22243,0,0,NA,,NA,NA,,NA,NA,,NA,NA,A50-yr,RAM
6459,NA,NEFSC-AMPL5YZ-1960-2008-OBRIEN,RAM,American Plaice,Hippoglossoides platessoides,31,USA,21,1972,NA,MT,0,NA,NA,NA,1/T,F?,NA,0,22243,0,0,NA,,NA,NA,,NA,NA,,NA,NA,A50-yr,RAM
6460,NA,NEFSC-AMPL5YZ-1960-2008-OBRIEN,RAM,American Plaice,Hippoglossoides platessoides,31,USA,21,1973,NA,MT,0,NA,NA,NA,1/T,F?,NA,0,22243,0,0,NA,,NA,NA,,NA,NA,,NA,NA,A50-yr,RAM
6461,NA,NEFSC-AMPL5YZ-1960-2008-OBRIEN,RAM,American Plaice,Hippoglossoides platessoides,31,USA,21,1974,NA,MT,0,NA,NA,NA,1/T,F?,NA,0,22243,0,0,NA,,NA,NA,,NA,NA,,NA,NA,A50-yr,RAM
6462,NA,NEFSC-AMPL5YZ-1960-2008-OBRIEN,RAM,American Plaice,Hippoglossoides platessoides,31,USA,21,1975,NA,MT,0,NA,NA,NA,1/T,F?,NA,0,22243,0,0,NA,,NA,NA,,NA,NA,,NA,NA,A50-yr,RAM
6463,NA,NEFSC-AMPL5YZ-1960-2008-OBRIEN,RAM,American Plaice,Hippoglossoides platessoides,31,USA,21,1976,NA,MT,0,NA,NA,NA,1/T,F?,NA,0,22243,0,0,NA,,NA,NA,,NA,NA,,NA,NA,A50-yr,RAM
6464,NA,NEFSC-AMPL5YZ-1960-2008-OBRIEN,RAM,American Plaice,Hippoglossoides platessoides,31,USA,21,1977,NA,MT,0,NA,NA,NA,1/T,F?,NA,0,22243,0,0,NA,,NA,NA,,NA,NA,,NA,NA,A50-yr,RAM
6465,NA,NEFSC-AMPL5YZ-1960-2008-OBRIEN,RAM,American Plaice,Hippoglossoides platessoides,31,USA,21,1978,NA,MT,0,NA,NA,NA,1/T,F?,NA,0,22243,0,0,NA,,NA,NA,,NA,NA,,NA,NA,A50-yr,RAM
6466,NA,NEFSC-AMPL5YZ-1960-2008-OBRIEN,RAM,American Plaice,Hippoglossoides platessoides,31,USA,21,1979,NA,MT,0,NA,NA,NA,1/T,F?,NA,0,22243,0,0,NA,,NA,NA,,NA,NA,,NA,NA,A50-yr,RAM
6467,NA,NEFSC-AMPL5YZ-1960-2008-OBRIEN,RAM,American Plaice,Hippoglossoides platessoides,31,USA,21,1980,14442.05,MT,52640.22,MT,B,0.44,1/T,F?,NA,0,22243,0,0,NA,,NA,NA,,NA,NA,,NA,NA,A50-yr,RAM
6468,NA,NEFSC-AMPL5YZ-1960-2008-OBRIEN,RAM,American Plaice,Hippoglossoides platessoides,31,USA,21,1981,13186.11,MT,43251.89,MT,B,0.38,1/T,F?,NA,0,22243,0,0,NA,,NA,NA,,NA,NA,,NA,NA,A50-yr,RAM
6469,NA,NEFSC-AMPL5YZ-1960-2008-OBRIEN,RAM,American Plaice,Hippoglossoides platessoides,31,USA,21,1982,15566.81,MT,41104.91,MT,B,0.7,1/T,F?,NA,0,22243,0,0,NA,,NA,NA,,NA,NA,,NA,NA,A50-yr,RAM
6470,NA,NEFSC-AMPL5YZ-1960-2008-OBRIEN,RAM,American Plaice,Hippoglossoides platessoides,31,USA,21,1983,13721.04,MT,33670.25,MT,B,0.69,1/T,F?,NA,0,22243,0,0,NA,,NA,NA,,NA,NA,,NA,NA,A50-yr,RAM
6471,NA,NEFSC-AMPL5YZ-1960-2008-OBRIEN,RAM,American Plaice,Hippoglossoides platessoides,31,USA,21,1984,10761.25,MT,26761.48,MT,B,0.52,1/T,F?,NA,0,22243,0,0,NA,,NA,NA,,NA,NA,,NA,NA,A50-yr,RAM
6472,NA,NEFSC-AMPL5YZ-1960-2008-OBRIEN,RAM,American Plaice,Hippoglossoides platessoides,31,USA,21,1985,7306.19,MT,16788.17,MT,B,0.87,1/T,F?,NA,0,22243,0,0,NA,,NA,NA,,NA,NA,,NA,NA,A50-yr,RAM
6473,NA,NEFSC-AMPL5YZ-1960-2008-OBRIEN,RAM,American Plaice,Hippoglossoides platessoides,31,USA,21,1986,4796.33,MT,12219.75,MT,B,0.66,1/T,F?,NA,0,22243,0,0,NA,,NA,NA,,NA,NA,,NA,NA,A50-yr,RAM
6474,NA,NEFSC-AMPL5YZ-1960-2008-OBRIEN,RAM,American Plaice,Hippoglossoides platessoides,31,USA,21,1987,4311.73,MT,11920.71,MT,B,0.51,1/T,F?,NA,0,22243,0,0,NA,,NA,NA,,NA,NA,,NA,NA,A50-yr,RAM
6475,NA,NEFSC-AMPL5YZ-1960-2008-OBRIEN,RAM,American Plaice,Hippoglossoides platessoides,31,USA,21,1988,3839.47,MT,12623.46,MT,B,0.37,1/T,F?,NA,0,22243,0,0,NA,,NA,NA,,NA,NA,,NA,NA,A50-yr,RAM
6476,NA,NEFSC-AMPL5YZ-1960-2008-OBRIEN,RAM,American Plaice,Hippoglossoides platessoides,31,USA,21,1989,3536.45,MT,12591.28,MT,B,0.47,1/T,F?,NA,0,22243,0,0,NA,,NA,NA,,NA,NA,,NA,NA,A50-yr,RAM
6477,NA,NEFSC-AMPL5YZ-1960-2008-OBRIEN,RAM,American Plaice,Hippoglossoides platessoides,31,USA,21,1990,3931.53,MT,13010.45,MT,B,0.38,1/T,F?,NA,0,22243,0,0,NA,,NA,NA,,NA,NA,,NA,NA,A50-yr,RAM
6478,NA,NEFSC-AMPL5YZ-1960-2008-OBRIEN,RAM,American Plaice,Hippoglossoides platessoides,31,USA,21,1991,6060.46,MT,15629.83,MT,B,0.36,1/T,F?,NA,0,22243,0,0,NA,,NA,NA,,NA,NA,,NA,NA,A50-yr,RAM
6479,NA,NEFSC-AMPL5YZ-1960-2008-OBRIEN,RAM,American Plaice,Hippoglossoides platessoides,31,USA,21,1992,7033.84,MT,16036.8,MT,B,0.46,1/T,F?,NA,0,22243,0,0,NA,,NA,NA,,NA,NA,,NA,NA,A50-yr,RAM
6480,NA,NEFSC-AMPL5YZ-1960-2008-OBRIEN,RAM,American Plaice,Hippoglossoides platessoides,31,USA,21,1993,6117.7,MT,14996.91,MT,B,0.62,1/T,F?,NA,0,22243,0,0,NA,,NA,NA,,NA,NA,,NA,NA,A50-yr,RAM
6481,NA,NEFSC-AMPL5YZ-1960-2008-OBRIEN,RAM,American Plaice,Hippoglossoides platessoides,31,USA,21,1994,5624.25,MT,15203.09,MT,B,0.84,1/T,F?,NA,0,22243,0,0,NA,,NA,NA,,NA,NA,,NA,NA,A50-yr,RAM
6482,NA,NEFSC-AMPL5YZ-1960-2008-OBRIEN,RAM,American Plaice,Hippoglossoides platessoides,31,USA,21,1995,5443.84,MT,13223.53,MT,B,0.9,1/T,F?,NA,0,22243,0,0,NA,,NA,NA,,NA,NA,,NA,NA,A50-yr,RAM
6483,NA,NEFSC-AMPL5YZ-1960-2008-OBRIEN,RAM,American Plaice,Hippoglossoides platessoides,31,USA,21,1996,4828.96,MT,13477.2,MT,B,0.6,1/T,F?,NA,0,22243,0,0,NA,,NA,NA,,NA,NA,,NA,NA,A50-yr,RAM
6484,NA,NEFSC-AMPL5YZ-1960-2008-OBRIEN,RAM,American Plaice,Hippoglossoides platessoides,31,USA,21,1997,4633.99,MT,15122.03,MT,B,0.5,1/T,F?,NA,0,22243,0,0,NA,,NA,NA,,NA,NA,,NA,NA,A50-yr,RAM
6485,NA,NEFSC-AMPL5YZ-1960-2008-OBRIEN,RAM,American Plaice,Hippoglossoides platessoides,31,USA,21,1998,4383.29,MT,15587.99,MT,B,0.53,1/T,F?,NA,0,22243,0,0,NA,,NA,NA,,NA,NA,,NA,NA,A50-yr,RAM
6486,NA,NEFSC-AMPL5YZ-1960-2008-OBRIEN,RAM,American Plaice,Hippoglossoides platessoides,31,USA,21,1999,3929.01,MT,13509.11,MT,B,0.58,1/T,F?,NA,0,22243,0,0,NA,,NA,NA,,NA,NA,,NA,NA,A50-yr,RAM
6487,NA,NEFSC-AMPL5YZ-1960-2008-OBRIEN,RAM,American Plaice,Hippoglossoides platessoides,31,USA,21,2000,4582.81,MT,14210.23,MT,B,0.53,1/T,F?,NA,0,22243,0,0,NA,,NA,NA,,NA,NA,,NA,NA,A50-yr,RAM
6488,NA,NEFSC-AMPL5YZ-1960-2008-OBRIEN,RAM,American Plaice,Hippoglossoides platessoides,31,USA,21,2001,4799.89,MT,14426,MT,B,0.57,1/T,F?,NA,0,22243,0,0,NA,,NA,NA,,NA,NA,,NA,NA,A50-yr,RAM
6489,NA,NEFSC-AMPL5YZ-1960-2008-OBRIEN,RAM,American Plaice,Hippoglossoides platessoides,31,USA,21,2002,3764.4,MT,12419.25,MT,B,0.49,1/T,F?,NA,0,22243,0,0,NA,,NA,NA,,NA,NA,,NA,NA,A50-yr,RAM
6490,NA,NEFSC-AMPL5YZ-1960-2008-OBRIEN,RAM,American Plaice,Hippoglossoides platessoides,31,USA,21,2003,2801.6,MT,12600.45,MT,B,0.48,1/T,F?,NA,0,22243,0,0,NA,,NA,NA,,NA,NA,,NA,NA,A50-yr,RAM
6491,NA,NEFSC-AMPL5YZ-1960-2008-OBRIEN,RAM,American Plaice,Hippoglossoides platessoides,31,USA,21,2004,2022.79,MT,11431.53,MT,B,0.32,1/T,F?,NA,0,22243,0,0,NA,,NA,NA,,NA,NA,,NA,NA,A50-yr,RAM
6492,NA,NEFSC-AMPL5YZ-1960-2008-OBRIEN,RAM,American Plaice,Hippoglossoides platessoides,31,USA,21,2005,1555.68,MT,12170.74,MT,B,0.16,1/T,F?,NA,0,22243,0,0,NA,,NA,NA,,NA,NA,,NA,NA,A50-yr,RAM
6493,NA,NEFSC-AMPL5YZ-1960-2008-OBRIEN,RAM,American Plaice,Hippoglossoides platessoides,31,USA,21,2006,1338.33,MT,15664.03,MT,B,0.13,1/T,F?,NA,0,22243,0,0,NA,,NA,NA,,NA,NA,,NA,NA,A50-yr,RAM
6494,NA,NEFSC-AMPL5YZ-1960-2008-OBRIEN,RAM,American Plaice,Hippoglossoides platessoides,31,USA,21,2007,1226.17,MT,21192.91,MT,B,0.06,1/T,F?,NA,0,22243,0,0,NA,,NA,NA,,NA,NA,,NA,NA,A50-yr,RAM
6495,NA,NEFSC-AMPL5YZ-1960-2008-OBRIEN,RAM,American Plaice,Hippoglossoides platessoides,31,USA,21,2008,NA,MT,24917.72,MT,B,NA,1/T,F?,NA,0,22243,0,0,NA,,NA,NA,,NA,NA,,NA,NA,A50-yr,RAM
6496,NA,NEFSC-ATHAL5YZ-1800-2007-COL,RAM,Atlantic Halibut,Hippoglossus hippoglossus,31,USA,21,1800,NA,MT,97018.46,MT,B,0,1/T,F?,NA,49000,49000,0.073,0,0.07,VB-k-cm/T,RAM,NA,,NA,279,MAX-LEN-cm,RAM,7,A50-yr,RAM
6497,NA,NEFSC-ATHAL5YZ-1800-2007-COL,RAM,Atlantic Halibut,Hippoglossus hippoglossus,31,USA,21,1801,NA,MT,97008.46,MT,B,0,1/T,F?,NA,49000,49000,0.073,0,0.07,VB-k-cm/T,RAM,NA,,NA,279,MAX-LEN-cm,RAM,7,A50-yr,RAM
6498,NA,NEFSC-ATHAL5YZ-1800-2007-COL,RAM,Atlantic Halibut,Hippoglossus hippoglossus,31,USA,21,1802,NA,MT,96989.92,MT,B,0,1/T,F?,NA,49000,49000,0.073,0,0.07,VB-k-cm/T,RAM,NA,,NA,279,MAX-LEN-cm,RAM,7,A50-yr,RAM
6499,NA,NEFSC-ATHAL5YZ-1800-2007-COL,RAM,Atlantic Halibut,Hippoglossus hippoglossus,31,USA,21,1803,NA,MT,96964.09,MT,B,0,1/T,F?,NA,49000,49000,0.073,0,0.07,VB-k-cm/T,RAM,NA,,NA,279,MAX-LEN-cm,RAM,7,A50-yr,RAM
6500,NA,NEFSC-ATHAL5YZ-1800-2007-COL,RAM,Atlantic Halibut,Hippoglossus hippoglossus,31,USA,21,1804,NA,MT,96935.03,MT,B,0.001,1/T,F?,NA,49000,49000,0.073,0,0.07,VB-k-cm/T,RAM,NA,,NA,279,MAX-LEN-cm,RAM,7,A50-yr,RAM
6501,NA,NEFSC-ATHAL5YZ-1800-2007-COL,RAM,Atlantic Halibut,Hippoglossus hippoglossus,31,USA,21,1805,NA,MT,96843.22,MT,B,0.002,1/T,F?,NA,49000,49000,0.073,0,0.07,VB-k-cm/T,RAM,NA,,NA,279,MAX-LEN-cm,RAM,7,A50-yr,RAM
6502,NA,NEFSC-ATHAL5YZ-1800-2007-COL,RAM,Atlantic Halibut,Hippoglossus hippoglossus,31,USA,21,1806,NA,MT,96697.79,MT,B,0.002,1/T,F?,NA,49000,49000,0.073,0,0.07,VB-k-cm/T,RAM,NA,,NA,279,MAX-LEN-cm,RAM,7,A50-yr,RAM
6503,NA,NEFSC-ATHAL5YZ-1800-2007-COL,RAM,Atlantic Halibut,Hippoglossus hippoglossus,31,USA,21,1807,NA,MT,96506.52,MT,B,0.003,1/T,F?,NA,49000,49000,0.073,0,0.07,VB-k-cm/T,RAM,NA,,NA,279,MAX-LEN-cm,RAM,7,A50-yr,RAM
6504,NA,NEFSC-ATHAL5YZ-1800-2007-COL,RAM,Atlantic Halibut,Hippoglossus hippoglossus,31,USA,21,1808,NA,MT,96275.97,MT,B,0.004,1/T,F?,NA,49000,49000,0.073,0,0.07,VB-k-cm/T,RAM,NA,,NA,279,MAX-LEN-cm,RAM,7,A50-yr,RAM
6505,NA,NEFSC-ATHAL5YZ-1800-2007-COL,RAM,Atlantic Halibut,Hippoglossus hippoglossus,31,USA,21,1809,NA,MT,96011.69,MT,B,0.005,1/T,F?,NA,49000,49000,0.073,0,0.07,VB-k-cm/T,RAM,NA,,NA,279,MAX-LEN-cm,RAM,7,A50-yr,RAM
6506,NA,NEFSC-ATHAL5YZ-1800-2007-COL,RAM,Atlantic Halibut,Hippoglossus hippoglossus,31,USA,21,1810,NA,MT,95718.35,MT,B,0.005,1/T,F?,NA,49000,49000,0.073,0,0.07,VB-k-cm/T,RAM,NA,,NA,279,MAX-LEN-cm,RAM,7,A50-yr,RAM
6507,NA,NEFSC-ATHAL5YZ-1800-2007-COL,RAM,Atlantic Halibut,Hippoglossus hippoglossus,31,USA,21,1811,NA,MT,95399.88,MT,B,0.006,1/T,F?,NA,49000,49000,0.073,0,0.07,VB-k-cm/T,RAM,NA,,NA,279,MAX-LEN-cm,RAM,7,A50-yr,RAM
6508,NA,NEFSC-ATHAL5YZ-1800-2007-COL,RAM,Atlantic Halibut,Hippoglossus hippoglossus,31,USA,21,1812,NA,MT,95059.57,MT,B,0.007,1/T,F?,NA,49000,49000,0.073,0,0.07,VB-k-cm/T,RAM,NA,,NA,279,MAX-LEN-cm,RAM,7,A50-yr,RAM
6509,NA,NEFSC-ATHAL5YZ-1800-2007-COL,RAM,Atlantic Halibut,Hippoglossus hippoglossus,31,USA,21,1813,NA,MT,94700.17,MT,B,0.007,1/T,F?,NA,49000,49000,0.073,0,0.07,VB-k-cm/T,RAM,NA,,NA,279,MAX-LEN-cm,RAM,7,A50-yr,RAM
6510,NA,NEFSC-ATHAL5YZ-1800-2007-COL,RAM,Atlantic Halibut,Hippoglossus hippoglossus,31,USA,21,1814,NA,MT,94324.01,MT,B,0.008,1/T,F?,NA,49000,49000,0.073,0,0.07,VB-k-cm/T,RAM,NA,,NA,279,MAX-LEN-cm,RAM,7,A50-yr,RAM
6511,NA,NEFSC-ATHAL5YZ-1800-2007-COL,RAM,Atlantic Halibut,Hippoglossus hippoglossus,31,USA,21,1815,NA,MT,93933,MT,B,0.009,1/T,F?,NA,49000,49000,0.073,0,0.07,VB-k-cm/T,RAM,NA,,NA,279,MAX-LEN-cm,RAM,7,A50-yr,RAM
6512,NA,NEFSC-ATHAL5YZ-1800-2007-COL,RAM,Atlantic Halibut,Hippoglossus hippoglossus,31,USA,21,1816,NA,MT,93528.74,MT,B,0.01,1/T,F?,NA,49000,49000,0.073,0,0.07,VB-k-cm/T,RAM,NA,,NA,279,MAX-LEN-cm,RAM,7,A50-yr,RAM
6513,NA,NEFSC-ATHAL5YZ-1800-2007-COL,RAM,Atlantic Halibut,Hippoglossus hippoglossus,31,USA,21,1817,NA,MT,93112.59,MT,B,0.01,1/T,F?,NA,49000,49000,0.073,0,0.07,VB-k-cm/T,RAM,NA,,NA,279,MAX-LEN-cm,RAM,7,A50-yr,RAM
6514,NA,NEFSC-ATHAL5YZ-1800-2007-COL,RAM,Atlantic Halibut,Hippoglossus hippoglossus,31,USA,21,1818,NA,MT,92685.64,MT,B,0.011,1/T,F?,NA,49000,49000,0.073,0,0.07,VB-k-cm/T,RAM,NA,,NA,279,MAX-LEN-cm,RAM,7,A50-yr,RAM
6515,NA,NEFSC-ATHAL5YZ-1800-2007-COL,RAM,Atlantic Halibut,Hippoglossus hippoglossus,31,USA,21,1819,NA,MT,92248.8,MT,B,0.012,1/T,F?,NA,49000,49000,0.073,0,0.07,VB-k-cm/T,RAM,NA,,NA,279,MAX-LEN-cm,RAM,7,A50-yr,RAM
6516,NA,NEFSC-ATHAL5YZ-1800-2007-COL,RAM,Atlantic Halibut,Hippoglossus hippoglossus,31,USA,21,1820,NA,MT,91802.85,MT,B,0.013,1/T,F?,NA,49000,49000,0.073,0,0.07,VB-k-cm/T,RAM,NA,,NA,279,MAX-LEN-cm,RAM,7,A50-yr,RAM
6517,NA,NEFSC-ATHAL5YZ-1800-2007-COL,RAM,Atlantic Halibut,Hippoglossus hippoglossus,31,USA,21,1821,NA,MT,91348.38,MT,B,0.014,1/T,F?,NA,49000,49000,0.073,0,0.07,VB-k-cm/T,RAM,NA,,NA,279,MAX-LEN-cm,RAM,7,A50-yr,RAM
6518,NA,NEFSC-ATHAL5YZ-1800-2007-COL,RAM,Atlantic Halibut,Hippoglossus hippoglossus,31,USA,21,1822,NA,MT,90885.89,MT,B,0.014,1/T,F?,NA,49000,49000,0.073,0,0.07,VB-k-cm/T,RAM,NA,,NA,279,MAX-LEN-cm,RAM,7,A50-yr,RAM
6519,NA,NEFSC-ATHAL5YZ-1800-2007-COL,RAM,Atlantic Halibut,Hippoglossus hippoglossus,31,USA,21,1823,NA,MT,90415.8,MT,B,0.015,1/T,F?,NA,49000,49000,0.073,0,0.07,VB-k-cm/T,RAM,NA,,NA,279,MAX-LEN-cm,RAM,7,A50-yr,RAM
6520,NA,NEFSC-ATHAL5YZ-1800-2007-COL,RAM,Atlantic Halibut,Hippoglossus hippoglossus,31,USA,21,1824,NA,MT,89938.41,MT,B,0.016,1/T,F?,NA,49000,49000,0.073,0,0.07,VB-k-cm/T,RAM,NA,,NA,279,MAX-LEN-cm,RAM,7,A50-yr,RAM
6521,NA,NEFSC-ATHAL5YZ-1800-2007-COL,RAM,Atlantic Halibut,Hippoglossus hippoglossus,31,USA,21,1825,NA,MT,89453.98,MT,B,0.017,1/T,F?,NA,49000,49000,0.073,0,0.07,VB-k-cm/T,RAM,NA,,NA,279,MAX-LEN-cm,RAM,7,A50-yr,RAM
6522,NA,NEFSC-ATHAL5YZ-1800-2007-COL,RAM,Atlantic Halibut,Hippoglossus hippoglossus,31,USA,21,1826,NA,MT,88962.68,MT,B,0.018,1/T,F?,NA,49000,49000,0.073,0,0.07,VB-k-cm/T,RAM,NA,,NA,279,MAX-LEN-cm,RAM,7,A50-yr,RAM
6523,NA,NEFSC-ATHAL5YZ-1800-2007-COL,RAM,Atlantic Halibut,Hippoglossus hippoglossus,31,USA,21,1827,NA,MT,88464.64,MT,B,0.019,1/T,F?,NA,49000,49000,0.073,0,0.07,VB-k-cm/T,RAM,NA,,NA,279,MAX-LEN-cm,RAM,7,A50-yr,RAM
6524,NA,NEFSC-ATHAL5YZ-1800-2007-COL,RAM,Atlantic Halibut,Hippoglossus hippoglossus,31,USA,21,1828,NA,MT,87959.95,MT,B,0.019,1/T,F?,NA,49000,49000,0.073,0,0.07,VB-k-cm/T,RAM,NA,,NA,279,MAX-LEN-cm,RAM,7,A50-yr,RAM
6525,NA,NEFSC-ATHAL5YZ-1800-2007-COL,RAM,Atlantic Halibut,Hippoglossus hippoglossus,31,USA,21,1829,NA,MT,87448.65,MT,B,0.02,1/T,F?,NA,49000,49000,0.073,0,0.07,VB-k-cm/T,RAM,NA,,NA,279,MAX-LEN-cm,RAM,7,A50-yr,RAM
6526,NA,NEFSC-ATHAL5YZ-1800-2007-COL,RAM,Atlantic Halibut,Hippoglossus hippoglossus,31,USA,21,1830,NA,MT,86930.75,MT,B,0.021,1/T,F?,NA,49000,49000,0.073,0,0.07,VB-k-cm/T,RAM,NA,,NA,279,MAX-LEN-cm,RAM,7,A50-yr,RAM
6527,NA,NEFSC-ATHAL5YZ-1800-2007-COL,RAM,Atlantic Halibut,Hippoglossus hippoglossus,31,USA,21,1831,NA,MT,86406.22,MT,B,0.022,1/T,F?,NA,49000,49000,0.073,0,0.07,VB-k-cm/T,RAM,NA,,NA,279,MAX-LEN-cm,RAM,7,A50-yr,RAM
6528,NA,NEFSC-ATHAL5YZ-1800-2007-COL,RAM,Atlantic Halibut,Hippoglossus hippoglossus,31,USA,21,1832,NA,MT,85875.02,MT,B,0.023,1/T,F?,NA,49000,49000,0.073,0,0.07,VB-k-cm/T,RAM,NA,,NA,279,MAX-LEN-cm,RAM,7,A50-yr,RAM
6529,NA,NEFSC-ATHAL5YZ-1800-2007-COL,RAM,Atlantic Halibut,Hippoglossus hippoglossus,31,USA,21,1833,NA,MT,85337.07,MT,B,0.024,1/T,F?,NA,49000,49000,0.073,0,0.07,VB-k-cm/T,RAM,NA,,NA,279,MAX-LEN-cm,RAM,7,A50-yr,RAM
6530,NA,NEFSC-ATHAL5YZ-1800-2007-COL,RAM,Atlantic Halibut,Hippoglossus hippoglossus,31,USA,21,1834,NA,MT,84792.26,MT,B,0.025,1/T,F?,NA,49000,49000,0.073,0,0.07,VB-k-cm/T,RAM,NA,,NA,279,MAX-LEN-cm,RAM,7,A50-yr,RAM
6531,NA,NEFSC-ATHAL5YZ-1800-2007-COL,RAM,Atlantic Halibut,Hippoglossus hippoglossus,31,USA,21,1835,NA,MT,84240.47,MT,B,0.026,1/T,F?,NA,49000,49000,0.073,0,0.07,VB-k-cm/T,RAM,NA,,NA,279,MAX-LEN-cm,RAM,7,A50-yr,RAM
6532,NA,NEFSC-ATHAL5YZ-1800-2007-COL,RAM,Atlantic Halibut,Hippoglossus hippoglossus,31,USA,21,1836,NA,MT,83681.57,MT,B,0.027,1/T,F?,NA,49000,49000,0.073,0,0.07,VB-k-cm/T,RAM,NA,,NA,279,MAX-LEN-cm,RAM,7,A50-yr,RAM
