assessid,assessorid,stockid,recorder,dateloaded,daterecorded,assessyear,assesssource,contacts,notes,pdffile,assess,refpoints,assessmethod,assesscomments,xlsfilename,mostrecent,tsn,scientificname,genus,species,assessid,bioid,biovalue,bioyear,bionotes,stockid,scientificname,commonname,stocklong,commonname1,family
AFSC-ATKABSAI-1976-2009-STANTON,AFSC,ATKABSAI,STANTON,7/25/11,4/8/09,1976-2009,http://www.afsc.noaa.gov/refm/Stocks/assessments.htm,contact details ,,2008_SAFE_BSAIatka.pdf,1,1,AD-CAM,no comments,../spreadsheets/STANTON-ATKABSAI-2008-editedDR-QAQC.xls,yes,167120,Pleurogrammus monopterygius,Pleurogrammus,monopterygius,AFSC-ATKABSAI-1976-2009-STANTON,F-AGE-yr-yr,1+,NULL,,ATKABSAI,Pleurogrammus monopterygius,Atka mackerel,Atka mackerel Bering Sea and Aleutian Islands,Atka mackerel,Hexagrammidae
AFSC-ATKABSAI-1976-2009-STANTON,AFSC,ATKABSAI,STANTON,7/25/11,4/8/09,1976-2009,http://www.afsc.noaa.gov/refm/Stocks/assessments.htm,contact details ,,2008_SAFE_BSAIatka.pdf,1,1,AD-CAM,no comments,../spreadsheets/STANTON-ATKABSAI-2008-editedDR-QAQC.xls,yes,167120,Pleurogrammus monopterygius,Pleurogrammus,monopterygius,AFSC-ATKABSAI-1976-2009-STANTON,F-SEX-sex,,NULL,,ATKABSAI,Pleurogrammus monopterygius,Atka mackerel,Atka mackerel Bering Sea and Aleutian Islands,Atka mackerel,Hexagrammidae
AFSC-ATKABSAI-1976-2009-STANTON,AFSC,ATKABSAI,STANTON,7/25/11,4/8/09,1976-2009,http://www.afsc.noaa.gov/refm/Stocks/assessments.htm,contact details ,,2008_SAFE_BSAIatka.pdf,1,1,AD-CAM,no comments,../spreadsheets/STANTON-ATKABSAI-2008-editedDR-QAQC.xls,yes,167120,Pleurogrammus monopterygius,Pleurogrammus,monopterygius,AFSC-ATKABSAI-1976-2009-STANTON,F-CALC-0-1-2,0,NULL,,ATKABSAI,Pleurogrammus monopterygius,Atka mackerel,Atka mackerel Bering Sea and Aleutian Islands,Atka mackerel,Hexagrammidae
AFSC-ATKABSAI-1976-2009-STANTON,AFSC,ATKABSAI,STANTON,7/25/11,4/8/09,1976-2009,http://www.afsc.noaa.gov/refm/Stocks/assessments.htm,contact details ,,2008_SAFE_BSAIatka.pdf,1,1,AD-CAM,no comments,../spreadsheets/STANTON-ATKABSAI-2008-editedDR-QAQC.xls,yes,167120,Pleurogrammus monopterygius,Pleurogrammus,monopterygius,AFSC-ATKABSAI-1976-2009-STANTON,TB-AGE-yr,3+,NULL,,ATKABSAI,Pleurogrammus monopterygius,Atka mackerel,Atka mackerel Bering Sea and Aleutian Islands,Atka mackerel,Hexagrammidae
AFSC-ATKABSAI-1976-2009-STANTON,AFSC,ATKABSAI,STANTON,7/25/11,4/8/09,1976-2009,http://www.afsc.noaa.gov/refm/Stocks/assessments.htm,contact details ,,2008_SAFE_BSAIatka.pdf,1,1,AD-CAM,no comments,../spreadsheets/STANTON-ATKABSAI-2008-editedDR-QAQC.xls,yes,167120,Pleurogrammus monopterygius,Pleurogrammus,monopterygius,AFSC-ATKABSAI-1976-2009-STANTON,TB-TYPE-0-1,0,NULL,,ATKABSAI,Pleurogrammus monopterygius,Atka mackerel,Atka mackerel Bering Sea and Aleutian Islands,Atka mackerel,Hexagrammidae
AFSC-ATKABSAI-1976-2009-STANTON,AFSC,ATKABSAI,STANTON,7/25/11,4/8/09,1976-2009,http://www.afsc.noaa.gov/refm/Stocks/assessments.htm,contact details ,,2008_SAFE_BSAIatka.pdf,1,1,AD-CAM,no comments,../spreadsheets/STANTON-ATKABSAI-2008-editedDR-QAQC.xls,yes,167120,Pleurogrammus monopterygius,Pleurogrammus,monopterygius,AFSC-ATKABSAI-1976-2009-STANTON,VB-k-cm/T,0.67,NULL,,ATKABSAI,Pleurogrammus monopterygius,Atka mackerel,Atka mackerel Bering Sea and Aleutian Islands,Atka mackerel,Hexagrammidae
AFSC-ATKABSAI-1976-2009-STANTON,AFSC,ATKABSAI,STANTON,7/25/11,4/8/09,1976-2009,http://www.afsc.noaa.gov/refm/Stocks/assessments.htm,contact details ,,2008_SAFE_BSAIatka.pdf,1,1,AD-CAM,no comments,../spreadsheets/STANTON-ATKABSAI-2008-editedDR-QAQC.xls,yes,167120,Pleurogrammus monopterygius,Pleurogrammus,monopterygius,AFSC-ATKABSAI-1976-2009-STANTON,VB-t0-yr,0.79,NULL,,ATKABSAI,Pleurogrammus monopterygius,Atka mackerel,Atka mackerel Bering Sea and Aleutian Islands,Atka mackerel,Hexagrammidae
AFSC-ATKABSAI-1976-2009-STANTON,AFSC,ATKABSAI,STANTON,7/25/11,4/8/09,1976-2009,http://www.afsc.noaa.gov/refm/Stocks/assessments.htm,contact details ,,2008_SAFE_BSAIatka.pdf,1,1,AD-CAM,no comments,../spreadsheets/STANTON-ATKABSAI-2008-editedDR-QAQC.xls,yes,167120,Pleurogrammus monopterygius,Pleurogrammus,monopterygius,AFSC-ATKABSAI-1976-2009-STANTON,A50-yr,3.6,NULL,,ATKABSAI,Pleurogrammus monopterygius,Atka mackerel,Atka mackerel Bering Sea and Aleutian Islands,Atka mackerel,Hexagrammidae
AFSC-ATKABSAI-1976-2009-STANTON,AFSC,ATKABSAI,STANTON,7/25/11,4/8/09,1976-2009,http://www.afsc.noaa.gov/refm/Stocks/assessments.htm,contact details ,,2008_SAFE_BSAIatka.pdf,1,1,AD-CAM,no comments,../spreadsheets/STANTON-ATKABSAI-2008-editedDR-QAQC.xls,yes,167120,Pleurogrammus monopterygius,Pleurogrammus,monopterygius,AFSC-ATKABSAI-1976-2009-STANTON,MAT-SEX-sex,1,NULL,,ATKABSAI,Pleurogrammus monopterygius,Atka mackerel,Atka mackerel Bering Sea and Aleutian Islands,Atka mackerel,Hexagrammidae
AFSC-ATKABSAI-1976-2009-STANTON,AFSC,ATKABSAI,STANTON,7/25/11,4/8/09,1976-2009,http://www.afsc.noaa.gov/refm/Stocks/assessments.htm,contact details ,,2008_SAFE_BSAIatka.pdf,1,1,AD-CAM,no comments,../spreadsheets/STANTON-ATKABSAI-2008-editedDR-QAQC.xls,yes,167120,Pleurogrammus monopterygius,Pleurogrammus,monopterygius,AFSC-ATKABSAI-1976-2009-STANTON,Habitat-Habitat,demersal marine,NULL,,ATKABSAI,Pleurogrammus monopterygius,Atka mackerel,Atka mackerel Bering Sea and Aleutian Islands,Atka mackerel,Hexagrammidae
AFSC-ATKABSAI-1976-2009-STANTON,AFSC,ATKABSAI,STANTON,7/25/11,4/8/09,1976-2009,http://www.afsc.noaa.gov/refm/Stocks/assessments.htm,contact details ,,2008_SAFE_BSAIatka.pdf,1,1,AD-CAM,no comments,../spreadsheets/STANTON-ATKABSAI-2008-editedDR-QAQC.xls,yes,167120,Pleurogrammus monopterygius,Pleurogrammus,monopterygius,AFSC-ATKABSAI-1976-2009-STANTON,Linf-cm,41.3,NULL,,ATKABSAI,Pleurogrammus monopterygius,Atka mackerel,Atka mackerel Bering Sea and Aleutian Islands,Atka mackerel,Hexagrammidae
AFSC-ATKABSAI-1976-2009-STANTON,AFSC,ATKABSAI,STANTON,7/25/11,4/8/09,1976-2009,http://www.afsc.noaa.gov/refm/Stocks/assessments.htm,contact details ,,2008_SAFE_BSAIatka.pdf,1,1,AD-CAM,no comments,../spreadsheets/STANTON-ATKABSAI-2008-editedDR-QAQC.xls,yes,167120,Pleurogrammus monopterygius,Pleurogrammus,monopterygius,AFSC-ATKABSAI-1976-2009-STANTON,LW-a-kg/cm,3.72E-05,NULL,,ATKABSAI,Pleurogrammus monopterygius,Atka mackerel,Atka mackerel Bering Sea and Aleutian Islands,Atka mackerel,Hexagrammidae
AFSC-ATKABSAI-1976-2009-STANTON,AFSC,ATKABSAI,STANTON,7/25/11,4/8/09,1976-2009,http://www.afsc.noaa.gov/refm/Stocks/assessments.htm,contact details ,,2008_SAFE_BSAIatka.pdf,1,1,AD-CAM,no comments,../spreadsheets/STANTON-ATKABSAI-2008-editedDR-QAQC.xls,yes,167120,Pleurogrammus monopterygius,Pleurogrammus,monopterygius,AFSC-ATKABSAI-1976-2009-STANTON,LW-b-dimless,2.6949,NULL,,ATKABSAI,Pleurogrammus monopterygius,Atka mackerel,Atka mackerel Bering Sea and Aleutian Islands,Atka mackerel,Hexagrammidae
AFSC-ATKABSAI-1976-2009-STANTON,AFSC,ATKABSAI,STANTON,7/25/11,4/8/09,1976-2009,http://www.afsc.noaa.gov/refm/Stocks/assessments.htm,contact details ,,2008_SAFE_BSAIatka.pdf,1,1,AD-CAM,no comments,../spreadsheets/STANTON-ATKABSAI-2008-editedDR-QAQC.xls,yes,167120,Pleurogrammus monopterygius,Pleurogrammus,monopterygius,AFSC-ATKABSAI-1976-2009-STANTON,M-1/yr,0.3,NULL,,ATKABSAI,Pleurogrammus monopterygius,Atka mackerel,Atka mackerel Bering Sea and Aleutian Islands,Atka mackerel,Hexagrammidae
AFSC-ATKABSAI-1976-2009-STANTON,AFSC,ATKABSAI,STANTON,7/25/11,4/8/09,1976-2009,http://www.afsc.noaa.gov/refm/Stocks/assessments.htm,contact details ,,2008_SAFE_BSAIatka.pdf,1,1,AD-CAM,no comments,../spreadsheets/STANTON-ATKABSAI-2008-editedDR-QAQC.xls,yes,167120,Pleurogrammus monopterygius,Pleurogrammus,monopterygius,AFSC-ATKABSAI-1976-2009-STANTON,Fref-1/T,0.394,NULL,F_ABC,ATKABSAI,Pleurogrammus monopterygius,Atka mackerel,Atka mackerel Bering Sea and Aleutian Islands,Atka mackerel,Hexagrammidae
AFSC-ATKABSAI-1976-2009-STANTON,AFSC,ATKABSAI,STANTON,7/25/11,4/8/09,1976-2009,http://www.afsc.noaa.gov/refm/Stocks/assessments.htm,contact details ,,2008_SAFE_BSAIatka.pdf,1,1,AD-CAM,no comments,../spreadsheets/STANTON-ATKABSAI-2008-editedDR-QAQC.xls,yes,167120,Pleurogrammus monopterygius,Pleurogrammus,monopterygius,AFSC-ATKABSAI-1976-2009-STANTON,NATMORT-1/yr,0.3,NULL,,ATKABSAI,Pleurogrammus monopterygius,Atka mackerel,Atka mackerel Bering Sea and Aleutian Islands,Atka mackerel,Hexagrammidae
AFSC-ATKABSAI-1976-2009-STANTON,AFSC,ATKABSAI,STANTON,7/25/11,4/8/09,1976-2009,http://www.afsc.noaa.gov/refm/Stocks/assessments.htm,contact details ,,2008_SAFE_BSAIatka.pdf,1,1,AD-CAM,no comments,../spreadsheets/STANTON-ATKABSAI-2008-editedDR-QAQC.xls,yes,167120,Pleurogrammus monopterygius,Pleurogrammus,monopterygius,AFSC-ATKABSAI-1976-2009-STANTON,F40%-1/T,0.394,NULL,,ATKABSAI,Pleurogrammus monopterygius,Atka mackerel,Atka mackerel Bering Sea and Aleutian Islands,Atka mackerel,Hexagrammidae
AFSC-ATKABSAI-1976-2009-STANTON,AFSC,ATKABSAI,STANTON,7/25/11,4/8/09,1976-2009,http://www.afsc.noaa.gov/refm/Stocks/assessments.htm,contact details ,,2008_SAFE_BSAIatka.pdf,1,1,AD-CAM,no comments,../spreadsheets/STANTON-ATKABSAI-2008-editedDR-QAQC.xls,yes,167120,Pleurogrammus monopterygius,Pleurogrammus,monopterygius,AFSC-ATKABSAI-1976-2009-STANTON,SSBmsy-MT,85500,NULL,Based on SSB_35,ATKABSAI,Pleurogrammus monopterygius,Atka mackerel,Atka mackerel Bering Sea and Aleutian Islands,Atka mackerel,Hexagrammidae
AFSC-ATKABSAI-1976-2009-STANTON,AFSC,ATKABSAI,STANTON,7/25/11,4/8/09,1976-2009,http://www.afsc.noaa.gov/refm/Stocks/assessments.htm,contact details ,,2008_SAFE_BSAIatka.pdf,1,1,AD-CAM,no comments,../spreadsheets/STANTON-ATKABSAI-2008-editedDR-QAQC.xls,yes,167120,Pleurogrammus monopterygius,Pleurogrammus,monopterygius,AFSC-ATKABSAI-1976-2009-STANTON,BH-h-dimless,0.8,NULL,,ATKABSAI,Pleurogrammus monopterygius,Atka mackerel,Atka mackerel Bering Sea and Aleutian Islands,Atka mackerel,Hexagrammidae
AFSC-ATKABSAI-1976-2009-STANTON,AFSC,ATKABSAI,STANTON,7/25/11,4/8/09,1976-2009,http://www.afsc.noaa.gov/refm/Stocks/assessments.htm,contact details ,,2008_SAFE_BSAIatka.pdf,1,1,AD-CAM,no comments,../spreadsheets/STANTON-ATKABSAI-2008-editedDR-QAQC.xls,yes,167120,Pleurogrammus monopterygius,Pleurogrammus,monopterygius,AFSC-ATKABSAI-1976-2009-STANTON,Bpa-MT,97800,NULL,based on B_40,ATKABSAI,Pleurogrammus monopterygius,Atka mackerel,Atka mackerel Bering Sea and Aleutian Islands,Atka mackerel,Hexagrammidae
AFSC-GHALBSAI-1960-2009-STANTON,AFSC,GHALBSAI,STANTON,7/25/11,4/7/09,1960-2009,http://www.afsc.noaa.gov/refm/Stocks/assessments.htm,contact details ,,2008_SAFE_BSAIturbot.pdf,1,1,AD-CAM,no comments,../spreadsheets/STANTON-GHALBSAI-2008-editedDR-QAQC.xls,yes,172930,Reinhardtius hippoglossoides,Reinhardtius,hippoglossoides,AFSC-GHALBSAI-1960-2009-STANTON,SSB-AGE-yr,1+,NULL,,GHALBSAI,Reinhardtius hippoglossoides,Greenland halibut,Greenland turbot Bering Sea and Aleutian Islands,Greenland halibut,Pleuronectidae
AFSC-GHALBSAI-1960-2009-STANTON,AFSC,GHALBSAI,STANTON,7/25/11,4/7/09,1960-2009,http://www.afsc.noaa.gov/refm/Stocks/assessments.htm,contact details ,,2008_SAFE_BSAIturbot.pdf,1,1,AD-CAM,no comments,../spreadsheets/STANTON-GHALBSAI-2008-editedDR-QAQC.xls,yes,172930,Reinhardtius hippoglossoides,Reinhardtius,hippoglossoides,AFSC-GHALBSAI-1960-2009-STANTON,SSB-SEX-sex,1,NULL,,GHALBSAI,Reinhardtius hippoglossoides,Greenland halibut,Greenland turbot Bering Sea and Aleutian Islands,Greenland halibut,Pleuronectidae
AFSC-GHALBSAI-1960-2009-STANTON,AFSC,GHALBSAI,STANTON,7/25/11,4/7/09,1960-2009,http://www.afsc.noaa.gov/refm/Stocks/assessments.htm,contact details ,,2008_SAFE_BSAIturbot.pdf,1,1,AD-CAM,no comments,../spreadsheets/STANTON-GHALBSAI-2008-editedDR-QAQC.xls,yes,172930,Reinhardtius hippoglossoides,Reinhardtius,hippoglossoides,AFSC-GHALBSAI-1960-2009-STANTON,REC-AGE-yr,0+,NULL,,GHALBSAI,Reinhardtius hippoglossoides,Greenland halibut,Greenland turbot Bering Sea and Aleutian Islands,Greenland halibut,Pleuronectidae
AFSC-GHALBSAI-1960-2009-STANTON,AFSC,GHALBSAI,STANTON,7/25/11,4/7/09,1960-2009,http://www.afsc.noaa.gov/refm/Stocks/assessments.htm,contact details ,,2008_SAFE_BSAIturbot.pdf,1,1,AD-CAM,no comments,../spreadsheets/STANTON-GHALBSAI-2008-editedDR-QAQC.xls,yes,172930,Reinhardtius hippoglossoides,Reinhardtius,hippoglossoides,AFSC-GHALBSAI-1960-2009-STANTON,REC-ESTIMATED-yr-yr,1978-2007,NULL,,GHALBSAI,Reinhardtius hippoglossoides,Greenland halibut,Greenland turbot Bering Sea and Aleutian Islands,Greenland halibut,Pleuronectidae
AFSC-GHALBSAI-1960-2009-STANTON,AFSC,GHALBSAI,STANTON,7/25/11,4/7/09,1960-2009,http://www.afsc.noaa.gov/refm/Stocks/assessments.htm,contact details ,,2008_SAFE_BSAIturbot.pdf,1,1,AD-CAM,no comments,../spreadsheets/STANTON-GHALBSAI-2008-editedDR-QAQC.xls,yes,172930,Reinhardtius hippoglossoides,Reinhardtius,hippoglossoides,AFSC-GHALBSAI-1960-2009-STANTON,F-AGE-yr-yr,1+,NULL,,GHALBSAI,Reinhardtius hippoglossoides,Greenland halibut,Greenland turbot Bering Sea and Aleutian Islands,Greenland halibut,Pleuronectidae
AFSC-GHALBSAI-1960-2009-STANTON,AFSC,GHALBSAI,STANTON,7/25/11,4/7/09,1960-2009,http://www.afsc.noaa.gov/refm/Stocks/assessments.htm,contact details ,,2008_SAFE_BSAIturbot.pdf,1,1,AD-CAM,no comments,../spreadsheets/STANTON-GHALBSAI-2008-editedDR-QAQC.xls,yes,172930,Reinhardtius hippoglossoides,Reinhardtius,hippoglossoides,AFSC-GHALBSAI-1960-2009-STANTON,F-CALC-0-1-2,0,NULL,,GHALBSAI,Reinhardtius hippoglossoides,Greenland halibut,Greenland turbot Bering Sea and Aleutian Islands,Greenland halibut,Pleuronectidae
AFSC-GHALBSAI-1960-2009-STANTON,AFSC,GHALBSAI,STANTON,7/25/11,4/7/09,1960-2009,http://www.afsc.noaa.gov/refm/Stocks/assessments.htm,contact details ,,2008_SAFE_BSAIturbot.pdf,1,1,AD-CAM,no comments,../spreadsheets/STANTON-GHALBSAI-2008-editedDR-QAQC.xls,yes,172930,Reinhardtius hippoglossoides,Reinhardtius,hippoglossoides,AFSC-GHALBSAI-1960-2009-STANTON,TB-AGE-yr,1+,NULL,,GHALBSAI,Reinhardtius hippoglossoides,Greenland halibut,Greenland turbot Bering Sea and Aleutian Islands,Greenland halibut,Pleuronectidae
AFSC-GHALBSAI-1960-2009-STANTON,AFSC,GHALBSAI,STANTON,7/25/11,4/7/09,1960-2009,http://www.afsc.noaa.gov/refm/Stocks/assessments.htm,contact details ,,2008_SAFE_BSAIturbot.pdf,1,1,AD-CAM,no comments,../spreadsheets/STANTON-GHALBSAI-2008-editedDR-QAQC.xls,yes,172930,Reinhardtius hippoglossoides,Reinhardtius,hippoglossoides,AFSC-GHALBSAI-1960-2009-STANTON,TB-TYPE-0-1,0,NULL,,GHALBSAI,Reinhardtius hippoglossoides,Greenland halibut,Greenland turbot Bering Sea and Aleutian Islands,Greenland halibut,Pleuronectidae
AFSC-GHALBSAI-1960-2009-STANTON,AFSC,GHALBSAI,STANTON,7/25/11,4/7/09,1960-2009,http://www.afsc.noaa.gov/refm/Stocks/assessments.htm,contact details ,,2008_SAFE_BSAIturbot.pdf,1,1,AD-CAM,no comments,../spreadsheets/STANTON-GHALBSAI-2008-editedDR-QAQC.xls,yes,172930,Reinhardtius hippoglossoides,Reinhardtius,hippoglossoides,AFSC-GHALBSAI-1960-2009-STANTON,LW-a-kg/cm,2.69E-05,NULL,,GHALBSAI,Reinhardtius hippoglossoides,Greenland halibut,Greenland turbot Bering Sea and Aleutian Islands,Greenland halibut,Pleuronectidae
AFSC-GHALBSAI-1960-2009-STANTON,AFSC,GHALBSAI,STANTON,7/25/11,4/7/09,1960-2009,http://www.afsc.noaa.gov/refm/Stocks/assessments.htm,contact details ,,2008_SAFE_BSAIturbot.pdf,1,1,AD-CAM,no comments,../spreadsheets/STANTON-GHALBSAI-2008-editedDR-QAQC.xls,yes,172930,Reinhardtius hippoglossoides,Reinhardtius,hippoglossoides,AFSC-GHALBSAI-1960-2009-STANTON,LW-b-dimless,3.3092,NULL,,GHALBSAI,Reinhardtius hippoglossoides,Greenland halibut,Greenland turbot Bering Sea and Aleutian Islands,Greenland halibut,Pleuronectidae
AFSC-GHALBSAI-1960-2009-STANTON,AFSC,GHALBSAI,STANTON,7/25/11,4/7/09,1960-2009,http://www.afsc.noaa.gov/refm/Stocks/assessments.htm,contact details ,,2008_SAFE_BSAIturbot.pdf,1,1,AD-CAM,no comments,../spreadsheets/STANTON-GHALBSAI-2008-editedDR-QAQC.xls,yes,172930,Reinhardtius hippoglossoides,Reinhardtius,hippoglossoides,AFSC-GHALBSAI-1960-2009-STANTON,M-1/yr,0.112,NULL,,GHALBSAI,Reinhardtius hippoglossoides,Greenland halibut,Greenland turbot Bering Sea and Aleutian Islands,Greenland halibut,Pleuronectidae
AFSC-GHALBSAI-1960-2009-STANTON,AFSC,GHALBSAI,STANTON,7/25/11,4/7/09,1960-2009,http://www.afsc.noaa.gov/refm/Stocks/assessments.htm,contact details ,,2008_SAFE_BSAIturbot.pdf,1,1,AD-CAM,no comments,../spreadsheets/STANTON-GHALBSAI-2008-editedDR-QAQC.xls,yes,172930,Reinhardtius hippoglossoides,Reinhardtius,hippoglossoides,AFSC-GHALBSAI-1960-2009-STANTON,Fmsy-1/yr,0.566,NULL,,GHALBSAI,Reinhardtius hippoglossoides,Greenland halibut,Greenland turbot Bering Sea and Aleutian Islands,Greenland halibut,Pleuronectidae
AFSC-GHALBSAI-1960-2009-STANTON,AFSC,GHALBSAI,STANTON,7/25/11,4/7/09,1960-2009,http://www.afsc.noaa.gov/refm/Stocks/assessments.htm,contact details ,,2008_SAFE_BSAIturbot.pdf,1,1,AD-CAM,no comments,../spreadsheets/STANTON-GHALBSAI-2008-editedDR-QAQC.xls,yes,172930,Reinhardtius hippoglossoides,Reinhardtius,hippoglossoides,AFSC-GHALBSAI-1960-2009-STANTON,NATMORT-1/yr,0.112,NULL,,GHALBSAI,Reinhardtius hippoglossoides,Greenland halibut,Greenland turbot Bering Sea and Aleutian Islands,Greenland halibut,Pleuronectidae
AFSC-GHALBSAI-1960-2009-STANTON,AFSC,GHALBSAI,STANTON,7/25/11,4/7/09,1960-2009,http://www.afsc.noaa.gov/refm/Stocks/assessments.htm,contact details ,,2008_SAFE_BSAIturbot.pdf,1,1,AD-CAM,no comments,../spreadsheets/STANTON-GHALBSAI-2008-editedDR-QAQC.xls,yes,172930,Reinhardtius hippoglossoides,Reinhardtius,hippoglossoides,AFSC-GHALBSAI-1960-2009-STANTON,F40%-1/T,0.462,NULL,,GHALBSAI,Reinhardtius hippoglossoides,Greenland halibut,Greenland turbot Bering Sea and Aleutian Islands,Greenland halibut,Pleuronectidae
AFSC-GHALBSAI-1960-2009-STANTON,AFSC,GHALBSAI,STANTON,7/25/11,4/7/09,1960-2009,http://www.afsc.noaa.gov/refm/Stocks/assessments.htm,contact details ,,2008_SAFE_BSAIturbot.pdf,1,1,AD-CAM,no comments,../spreadsheets/STANTON-GHALBSAI-2008-editedDR-QAQC.xls,yes,172930,Reinhardtius hippoglossoides,Reinhardtius,hippoglossoides,AFSC-GHALBSAI-1960-2009-STANTON,SSBmsy-MT,38265,NULL,Based on B_35%,GHALBSAI,Reinhardtius hippoglossoides,Greenland halibut,Greenland turbot Bering Sea and Aleutian Islands,Greenland halibut,Pleuronectidae
AFSC-NROCKBSAI-1974-2009-STANTON,AFSC,NROCKBSAI,STANTON,7/25/11,4/7/09,1974-2009,http://www.afsc.noaa.gov/refm/Stocks/assessments.htm,contact details ,,2008_SAFE_BSAInorthern.pdf,1,1,AD-CAM,no comments,../spreadsheets/STANTON-NROCKBSAI-2008-editedDR-QAQC.xls,yes,166735,Sebastes polyspinis,Sebastes,polyspinis,AFSC-NROCKBSAI-1974-2009-STANTON,SSB-AGE-yr,3+,,,NROCKBSAI,Sebastes polyspinis,Northern rockfish,Northern rockfish Bering Sea and Aleutian Islands,Northern rockfish,Scorpaenidae
AFSC-NROCKBSAI-1974-2009-STANTON,AFSC,NROCKBSAI,STANTON,7/25/11,4/7/09,1974-2009,http://www.afsc.noaa.gov/refm/Stocks/assessments.htm,contact details ,,2008_SAFE_BSAInorthern.pdf,1,1,AD-CAM,no comments,../spreadsheets/STANTON-NROCKBSAI-2008-editedDR-QAQC.xls,yes,166735,Sebastes polyspinis,Sebastes,polyspinis,AFSC-NROCKBSAI-1974-2009-STANTON,SSB-SEX-sex,1,,,NROCKBSAI,Sebastes polyspinis,Northern rockfish,Northern rockfish Bering Sea and Aleutian Islands,Northern rockfish,Scorpaenidae
AFSC-NROCKBSAI-1974-2009-STANTON,AFSC,NROCKBSAI,STANTON,7/25/11,4/7/09,1974-2009,http://www.afsc.noaa.gov/refm/Stocks/assessments.htm,contact details ,,2008_SAFE_BSAInorthern.pdf,1,1,AD-CAM,no comments,../spreadsheets/STANTON-NROCKBSAI-2008-editedDR-QAQC.xls,yes,166735,Sebastes polyspinis,Sebastes,polyspinis,AFSC-NROCKBSAI-1974-2009-STANTON,REC-AGE-yr,3,,,NROCKBSAI,Sebastes polyspinis,Northern rockfish,Northern rockfish Bering Sea and Aleutian Islands,Northern rockfish,Scorpaenidae
AFSC-NROCKBSAI-1974-2009-STANTON,AFSC,NROCKBSAI,STANTON,7/25/11,4/7/09,1974-2009,http://www.afsc.noaa.gov/refm/Stocks/assessments.htm,contact details ,,2008_SAFE_BSAInorthern.pdf,1,1,AD-CAM,no comments,../spreadsheets/STANTON-NROCKBSAI-2008-editedDR-QAQC.xls,yes,166735,Sebastes polyspinis,Sebastes,polyspinis,AFSC-NROCKBSAI-1974-2009-STANTON,F-AGE-yr-yr,3+,,,NROCKBSAI,Sebastes polyspinis,Northern rockfish,Northern rockfish Bering Sea and Aleutian Islands,Northern rockfish,Scorpaenidae
AFSC-NROCKBSAI-1974-2009-STANTON,AFSC,NROCKBSAI,STANTON,7/25/11,4/7/09,1974-2009,http://www.afsc.noaa.gov/refm/Stocks/assessments.htm,contact details ,,2008_SAFE_BSAInorthern.pdf,1,1,AD-CAM,no comments,../spreadsheets/STANTON-NROCKBSAI-2008-editedDR-QAQC.xls,yes,166735,Sebastes polyspinis,Sebastes,polyspinis,AFSC-NROCKBSAI-1974-2009-STANTON,F-CALC-0-1-2,0,,,NROCKBSAI,Sebastes polyspinis,Northern rockfish,Northern rockfish Bering Sea and Aleutian Islands,Northern rockfish,Scorpaenidae
AFSC-NROCKBSAI-1974-2009-STANTON,AFSC,NROCKBSAI,STANTON,7/25/11,4/7/09,1974-2009,http://www.afsc.noaa.gov/refm/Stocks/assessments.htm,contact details ,,2008_SAFE_BSAInorthern.pdf,1,1,AD-CAM,no comments,../spreadsheets/STANTON-NROCKBSAI-2008-editedDR-QAQC.xls,yes,166735,Sebastes polyspinis,Sebastes,polyspinis,AFSC-NROCKBSAI-1974-2009-STANTON,TB-AGE-yr,3+,,,NROCKBSAI,Sebastes polyspinis,Northern rockfish,Northern rockfish Bering Sea and Aleutian Islands,Northern rockfish,Scorpaenidae
AFSC-NROCKBSAI-1974-2009-STANTON,AFSC,NROCKBSAI,STANTON,7/25/11,4/7/09,1974-2009,http://www.afsc.noaa.gov/refm/Stocks/assessments.htm,contact details ,,2008_SAFE_BSAInorthern.pdf,1,1,AD-CAM,no comments,../spreadsheets/STANTON-NROCKBSAI-2008-editedDR-QAQC.xls,yes,166735,Sebastes polyspinis,Sebastes,polyspinis,AFSC-NROCKBSAI-1974-2009-STANTON,TB-TYPE-0-1,0,,,NROCKBSAI,Sebastes polyspinis,Northern rockfish,Northern rockfish Bering Sea and Aleutian Islands,Northern rockfish,Scorpaenidae
AFSC-NROCKBSAI-1974-2009-STANTON,AFSC,NROCKBSAI,STANTON,7/25/11,4/7/09,1974-2009,http://www.afsc.noaa.gov/refm/Stocks/assessments.htm,contact details ,,2008_SAFE_BSAInorthern.pdf,1,1,AD-CAM,no comments,../spreadsheets/STANTON-NROCKBSAI-2008-editedDR-QAQC.xls,yes,166735,Sebastes polyspinis,Sebastes,polyspinis,AFSC-NROCKBSAI-1974-2009-STANTON,VB-k-cm/T,0.18,,,NROCKBSAI,Sebastes polyspinis,Northern rockfish,Northern rockfish Bering Sea and Aleutian Islands,Northern rockfish,Scorpaenidae
