SpeciesCatName,Species_AFSIS,CommName,best_fit_AgCommodity_0711,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,yrs_missing
Miscellaneous freshwater fishes,Brycinus nurse,Nurse tetra,Misc. freshwater fishes,186.3691703,206.4464376,203.1424661,244.0032625,227.6644546,238.8784077,211.3496444,189.4121024,276.9770487,245.0366393,267.1678592,301.7935403,267.5777573,235.6440899,268.4083869,324.7028999,219.3290769,267.4713921,254.9825081,262.6321893,285.1209151,322.4659135,305.8597182,309.995599,268.2032686,314.7419354,321.2474721,306.8381058,301.7737024,355.9146375,407.5989558,382.9911501,411.9763039,388.8224495,370.1150713,412.8679061,0
Miscellaneous freshwater fishes,Hydrocynus forskahlii,Elongate tigerfish,Misc. freshwater fishes,186.3691703,206.4464376,203.1424661,244.0032625,227.6644546,238.8784077,211.3496444,189.4121024,276.9770487,245.0366393,267.1678592,301.7935403,267.5777573,235.6440899,268.4083869,324.7028999,219.3290769,267.4713921,254.9825081,262.6321893,285.1209151,322.4659135,305.8597182,309.995599,268.2032686,314.7419354,321.2474721,306.8381058,301.7737024,355.9146375,407.5989558,382.9911501,411.9763039,388.8224495,370.1150713,412.8679061,0
Miscellaneous freshwater fishes,Leporellus vittatus,,Misc. freshwater fishes,186.3691703,206.4464376,203.1424661,244.0032625,227.6644546,238.8784077,211.3496444,189.4121024,276.9770487,245.0366393,267.1678592,301.7935403,267.5777573,235.6440899,268.4083869,324.7028999,219.3290769,267.4713921,254.9825081,262.6321893,285.1209151,322.4659135,305.8597182,309.995599,268.2032686,314.7419354,321.2474721,306.8381058,301.7737024,355.9146375,407.5989558,382.9911501,411.9763039,388.8224495,370.1150713,412.8679061,0
Miscellaneous freshwater fishes,Leporinus obtusidens,,Misc. freshwater fishes,186.3691703,206.4464376,203.1424661,244.0032625,227.6644546,238.8784077,211.3496444,189.4121024,276.9770487,245.0366393,267.1678592,301.7935403,267.5777573,235.6440899,268.4083869,324.7028999,219.3290769,267.4713921,254.9825081,262.6321893,285.1209151,322.4659135,305.8597182,309.995599,268.2032686,314.7419354,321.2474721,306.8381058,301.7737024,355.9146375,407.5989558,382.9911501,411.9763039,388.8224495,370.1150713,412.8679061,0
Miscellaneous freshwater fishes,Schizodon fasciatus,,Misc. freshwater fishes,186.3691703,206.4464376,203.1424661,244.0032625,227.6644546,238.8784077,211.3496444,189.4121024,276.9770487,245.0366393,267.1678592,301.7935403,267.5777573,235.6440899,268.4083869,324.7028999,219.3290769,267.4713921,254.9825081,262.6321893,285.1209151,322.4659135,305.8597182,309.995599,268.2032686,314.7419354,321.2474721,306.8381058,301.7737024,355.9146375,407.5989558,382.9911501,411.9763039,388.8224495,370.1150713,412.8679061,0
Miscellaneous freshwater fishes,Astyanax fasciatus,Banded astyanax,Misc. freshwater fishes,186.3691703,206.4464376,203.1424661,244.0032625,227.6644546,238.8784077,211.3496444,189.4121024,276.9770487,245.0366393,267.1678592,301.7935403,267.5777573,235.6440899,268.4083869,324.7028999,219.3290769,267.4713921,254.9825081,262.6321893,285.1209151,322.4659135,305.8597182,309.995599,268.2032686,314.7419354,321.2474721,306.8381058,301.7737024,355.9146375,407.5989558,382.9911501,411.9763039,388.8224495,370.1150713,412.8679061,0
Miscellaneous freshwater fishes,Brycon dentex,,Misc. freshwater fishes,186.3691703,206.4464376,203.1424661,244.0032625,227.6644546,238.8784077,211.3496444,189.4121024,276.9770487,245.0366393,267.1678592,301.7935403,267.5777573,235.6440899,268.4083869,324.7028999,219.3290769,267.4713921,254.9825081,262.6321893,285.1209151,322.4659135,305.8597182,309.995599,268.2032686,314.7419354,321.2474721,306.8381058,301.7737024,355.9146375,407.5989558,382.9911501,411.9763039,388.8224495,370.1150713,412.8679061,0
Miscellaneous freshwater fishes,Brycon guatemalensis,Machaca,Misc. freshwater fishes,186.3691703,206.4464376,203.1424661,244.0032625,227.6644546,238.8784077,211.3496444,189.4121024,276.9770487,245.0366393,267.1678592,301.7935403,267.5777573,235.6440899,268.4083869,324.7028999,219.3290769,267.4713921,254.9825081,262.6321893,285.1209151,322.4659135,305.8597182,309.995599,268.2032686,314.7419354,321.2474721,306.8381058,301.7737024,355.9146375,407.5989558,382.9911501,411.9763039,388.8224495,370.1150713,412.8679061,0
Miscellaneous freshwater fishes,Brycon orbignyanus,,Misc. freshwater fishes,186.3691703,206.4464376,203.1424661,244.0032625,227.6644546,238.8784077,211.3496444,189.4121024,276.9770487,245.0366393,267.1678592,301.7935403,267.5777573,235.6440899,268.4083869,324.7028999,219.3290769,267.4713921,254.9825081,262.6321893,285.1209151,322.4659135,305.8597182,309.995599,268.2032686,314.7419354,321.2474721,306.8381058,301.7737024,355.9146375,407.5989558,382.9911501,411.9763039,388.8224495,370.1150713,412.8679061,0
Miscellaneous freshwater fishes,Characidae,Characins nei,Misc. freshwater fishes,186.3691703,206.4464376,203.1424661,244.0032625,227.6644546,238.8784077,211.3496444,189.4121024,276.9770487,245.0366393,267.1678592,301.7935403,267.5777573,235.6440899,268.4083869,324.7028999,219.3290769,267.4713921,254.9825081,262.6321893,285.1209151,322.4659135,305.8597182,309.995599,268.2032686,314.7419354,321.2474721,306.8381058,301.7737024,355.9146375,407.5989558,382.9911501,411.9763039,388.8224495,370.1150713,412.8679061,0
Miscellaneous freshwater fishes,Colossoma macropomum,Cachama,Misc. freshwater fishes,186.3691703,206.4464376,203.1424661,244.0032625,227.6644546,238.8784077,211.3496444,189.4121024,276.9770487,245.0366393,267.1678592,301.7935403,267.5777573,235.6440899,268.4083869,324.7028999,219.3290769,267.4713921,254.9825081,262.6321893,285.1209151,322.4659135,305.8597182,309.995599,268.2032686,314.7419354,321.2474721,306.8381058,301.7737024,355.9146375,407.5989558,382.9911501,411.9763039,388.8224495,370.1150713,412.8679061,0
Miscellaneous freshwater fishes,Metynnis argenteus,Silver dollar,Misc. freshwater fishes,186.3691703,206.4464376,203.1424661,244.0032625,227.6644546,238.8784077,211.3496444,189.4121024,276.9770487,245.0366393,267.1678592,301.7935403,267.5777573,235.6440899,268.4083869,324.7028999,219.3290769,267.4713921,254.9825081,262.6321893,285.1209151,322.4659135,305.8597182,309.995599,268.2032686,314.7419354,321.2474721,306.8381058,301.7737024,355.9146375,407.5989558,382.9911501,411.9763039,388.8224495,370.1150713,412.8679061,0
Miscellaneous freshwater fishes,Piaractus brachypomus,Pirapatinga,Misc. freshwater fishes,186.3691703,206.4464376,203.1424661,244.0032625,227.6644546,238.8784077,211.3496444,189.4121024,276.9770487,245.0366393,267.1678592,301.7935403,267.5777573,235.6440899,268.4083869,324.7028999,219.3290769,267.4713921,254.9825081,262.6321893,285.1209151,322.4659135,305.8597182,309.995599,268.2032686,314.7419354,321.2474721,306.8381058,301.7737024,355.9146375,407.5989558,382.9911501,411.9763039,388.8224495,370.1150713,412.8679061,0
Miscellaneous freshwater fishes,Salminus brasiliensis,Dorado,Misc. freshwater fishes,186.3691703,206.4464376,203.1424661,244.0032625,227.6644546,238.8784077,211.3496444,189.4121024,276.9770487,245.0366393,267.1678592,301.7935403,267.5777573,235.6440899,268.4083869,324.7028999,219.3290769,267.4713921,254.9825081,262.6321893,285.1209151,322.4659135,305.8597182,309.995599,268.2032686,314.7419354,321.2474721,306.8381058,301.7737024,355.9146375,407.5989558,382.9911501,411.9763039,388.8224495,370.1150713,412.8679061,0
Miscellaneous freshwater fishes,Triportheus angulatus,,Misc. freshwater fishes,186.3691703,206.4464376,203.1424661,244.0032625,227.6644546,238.8784077,211.3496444,189.4121024,276.9770487,245.0366393,267.1678592,301.7935403,267.5777573,235.6440899,268.4083869,324.7028999,219.3290769,267.4713921,254.9825081,262.6321893,285.1209151,322.4659135,305.8597182,309.995599,268.2032686,314.7419354,321.2474721,306.8381058,301.7737024,355.9146375,407.5989558,382.9911501,411.9763039,388.8224495,370.1150713,412.8679061,0
Miscellaneous freshwater fishes,Citharinus spp,Citharinus nei,Misc. freshwater fishes,186.3691703,206.4464376,203.1424661,244.0032625,227.6644546,238.8784077,211.3496444,189.4121024,276.9770487,245.0366393,267.1678592,301.7935403,267.5777573,235.6440899,268.4083869,324.7028999,219.3290769,267.4713921,254.9825081,262.6321893,285.1209151,322.4659135,305.8597182,309.995599,268.2032686,314.7419354,321.2474721,306.8381058,301.7737024,355.9146375,407.5989558,382.9911501,411.9763039,388.8224495,370.1150713,412.8679061,0
Miscellaneous freshwater fishes,Curimata cyprinoides,,Misc. freshwater fishes,186.3691703,206.4464376,203.1424661,244.0032625,227.6644546,238.8784077,211.3496444,189.4121024,276.9770487,245.0366393,267.1678592,301.7935403,267.5777573,235.6440899,268.4083869,324.7028999,219.3290769,267.4713921,254.9825081,262.6321893,285.1209151,322.4659135,305.8597182,309.995599,268.2032686,314.7419354,321.2474721,306.8381058,301.7737024,355.9146375,407.5989558,382.9911501,411.9763039,388.8224495,370.1150713,412.8679061,0
Miscellaneous freshwater fishes,Prochilodus lineatus,Streaked prochilod,Misc. freshwater fishes,186.3691703,206.4464376,203.1424661,244.0032625,227.6644546,238.8784077,211.3496444,189.4121024,276.9770487,245.0366393,267.1678592,301.7935403,267.5777573,235.6440899,268.4083869,324.7028999,219.3290769,267.4713921,254.9825081,262.6321893,285.1209151,322.4659135,305.8597182,309.995599,268.2032686,314.7419354,321.2474721,306.8381058,301.7737024,355.9146375,407.5989558,382.9911501,411.9763039,388.8224495,370.1150713,412.8679061,0
Miscellaneous freshwater fishes,Prochilodus reticulatus,Netted prochilod,Misc. freshwater fishes,186.3691703,206.4464376,203.1424661,244.0032625,227.6644546,238.8784077,211.3496444,189.4121024,276.9770487,245.0366393,267.1678592,301.7935403,267.5777573,235.6440899,268.4083869,324.7028999,219.3290769,267.4713921,254.9825081,262.6321893,285.1209151,322.4659135,305.8597182,309.995599,268.2032686,314.7419354,321.2474721,306.8381058,301.7737024,355.9146375,407.5989558,382.9911501,411.9763039,388.8224495,370.1150713,412.8679061,0
Miscellaneous freshwater fishes,Prochilodus spp,Prochilods nei,Misc. freshwater fishes,186.3691703,206.4464376,203.1424661,244.0032625,227.6644546,238.8784077,211.3496444,189.4121024,276.9770487,245.0366393,267.1678592,301.7935403,267.5777573,235.6440899,268.4083869,324.7028999,219.3290769,267.4713921,254.9825081,262.6321893,285.1209151,322.4659135,305.8597182,309.995599,268.2032686,314.7419354,321.2474721,306.8381058,301.7737024,355.9146375,407.5989558,382.9911501,411.9763039,388.8224495,370.1150713,412.8679061,0
Miscellaneous freshwater fishes,Pseudocurimata boulengeri,,Misc. freshwater fishes,186.3691703,206.4464376,203.1424661,244.0032625,227.6644546,238.8784077,211.3496444,189.4121024,276.9770487,245.0366393,267.1678592,301.7935403,267.5777573,235.6440899,268.4083869,324.7028999,219.3290769,267.4713921,254.9825081,262.6321893,285.1209151,322.4659135,305.8597182,309.995599,268.2032686,314.7419354,321.2474721,306.8381058,301.7737024,355.9146375,407.5989558,382.9911501,411.9763039,388.8224495,370.1150713,412.8679061,0
Miscellaneous freshwater fishes,Semaprochilodus insignis,Kissing prochilodus,Misc. freshwater fishes,186.3691703,206.4464376,203.1424661,244.0032625,227.6644546,238.8784077,211.3496444,189.4121024,276.9770487,245.0366393,267.1678592,301.7935403,267.5777573,235.6440899,268.4083869,324.7028999,219.3290769,267.4713921,254.9825081,262.6321893,285.1209151,322.4659135,305.8597182,309.995599,268.2032686,314.7419354,321.2474721,306.8381058,301.7737024,355.9146375,407.5989558,382.9911501,411.9763039,388.8224495,370.1150713,412.8679061,0
Miscellaneous freshwater fishes,Distichodus spp,Grass-eaters nei,Misc. freshwater fishes,186.3691703,206.4464376,203.1424661,244.0032625,227.6644546,238.8784077,211.3496444,189.4121024,276.9770487,245.0366393,267.1678592,301.7935403,267.5777573,235.6440899,268.4083869,324.7028999,219.3290769,267.4713921,254.9825081,262.6321893,285.1209151,322.4659135,305.8597182,309.995599,268.2032686,314.7419354,321.2474721,306.8381058,301.7737024,355.9146375,407.5989558,382.9911501,411.9763039,388.8224495,370.1150713,412.8679061,0
Miscellaneous freshwater fishes,Hoplerythrinus unitaeniatus,Aimara,Misc. freshwater fishes,186.3691703,206.4464376,203.1424661,244.0032625,227.6644546,238.8784077,211.3496444,189.4121024,276.9770487,245.0366393,267.1678592,301.7935403,267.5777573,235.6440899,268.4083869,324.7028999,219.3290769,267.4713921,254.9825081,262.6321893,285.1209151,322.4659135,305.8597182,309.995599,268.2032686,314.7419354,321.2474721,306.8381058,301.7737024,355.9146375,407.5989558,382.9911501,411.9763039,388.8224495,370.1150713,412.8679061,0
Miscellaneous freshwater fishes,Hoplias aimara,,Misc. freshwater fishes,186.3691703,206.4464376,203.1424661,244.0032625,227.6644546,238.8784077,211.3496444,189.4121024,276.9770487,245.0366393,267.1678592,301.7935403,267.5777573,235.6440899,268.4083869,324.7028999,219.3290769,267.4713921,254.9825081,262.6321893,285.1209151,322.4659135,305.8597182,309.995599,268.2032686,314.7419354,321.2474721,306.8381058,301.7737024,355.9146375,407.5989558,382.9911501,411.9763039,388.8224495,370.1150713,412.8679061,0
Miscellaneous freshwater fishes,Hoplias malabaricus,Trahira,Misc. freshwater fishes,186.3691703,206.4464376,203.1424661,244.0032625,227.6644546,238.8784077,211.3496444,189.4121024,276.9770487,245.0366393,267.1678592,301.7935403,267.5777573,235.6440899,268.4083869,324.7028999,219.3290769,267.4713921,254.9825081,262.6321893,285.1209151,322.4659135,305.8597182,309.995599,268.2032686,314.7419354,321.2474721,306.8381058,301.7737024,355.9146375,407.5989558,382.9911501,411.9763039,388.8224495,370.1150713,412.8679061,0
Miscellaneous freshwater fishes,Hoplias microlepis,,Misc. freshwater fishes,186.3691703,206.4464376,203.1424661,244.0032625,227.6644546,238.8784077,211.3496444,189.4121024,276.9770487,245.0366393,267.1678592,301.7935403,267.5777573,235.6440899,268.4083869,324.7028999,219.3290769,267.4713921,254.9825081,262.6321893,285.1209151,322.4659135,305.8597182,309.995599,268.2032686,314.7419354,321.2474721,306.8381058,301.7737024,355.9146375,407.5989558,382.9911501,411.9763039,388.8224495,370.1150713,412.8679061,0
Miscellaneous freshwater fishes,Hepsetus odoe,Kafue pike,Misc. freshwater fishes,186.3691703,206.4464376,203.1424661,244.0032625,227.6644546,238.8784077,211.3496444,189.4121024,276.9770487,245.0366393,267.1678592,301.7935403,267.5777573,235.6440899,268.4083869,324.7028999,219.3290769,267.4713921,254.9825081,262.6321893,285.1209151,322.4659135,305.8597182,309.995599,268.2032686,314.7419354,321.2474721,306.8381058,301.7737024,355.9146375,407.5989558,382.9911501,411.9763039,388.8224495,370.1150713,412.8679061,0
Miscellaneous freshwater fishes,Limnothrissa miodon,Lake Tanganyika sardine,Clupeoids,447.2628407,226.3878902,314.7004042,266.3291151,600.6820919,578.4418851,830.5380525,609.1050473,636.2879338,637.3714473,56.47137493,161.7940235,656.1331715,759.7125452,1191.754561,480.0039395,168.9917235,299.254706,132.6278696,140.539503,121.9296321,95.83604087,89.31256633,65.79956159,186.6468195,179.5871979,151.8460169,145.3706481,210.552176,224.4492449,211.566178,326.8658701,474.9232688,543.1465952,590.8715636,388.3448884,0
Miscellaneous freshwater fishes,Stolothrissa tanganicae,Lake Tanganyika sprat,Clupeoids,447.2628407,226.3878902,314.7004042,266.3291151,600.6820919,578.4418851,830.5380525,609.1050473,636.2879338,637.3714473,56.47137493,161.7940235,656.1331715,759.7125452,1191.754561,480.0039395,168.9917235,299.254706,132.6278696,140.539503,121.9296321,95.83604087,89.31256633,65.79956159,186.6468195,179.5871979,151.8460169,145.3706481,210.552176,224.4492449,211.566178,326.8658701,474.9232688,543.1465952,590.8715636,388.3448884,0
Miscellaneous freshwater fishes,"Stolothrissa, Limnothrissa spp",Dagaas,Clupeoids,447.2628407,226.3878902,314.7004042,266.3291151,600.6820919,578.4418851,830.5380525,609.1050473,636.2879338,637.3714473,56.47137493,161.7940235,656.1331715,759.7125452,1191.754561,480.0039395,168.9917235,299.254706,132.6278696,140.539503,121.9296321,95.83604087,89.31256633,65.79956159,186.6468195,179.5871979,151.8460169,145.3706481,210.552176,224.4492449,211.566178,326.8658701,474.9232688,543.1465952,590.8715636,388.3448884,0
Miscellaneous freshwater fishes,Esox lucius,Northern pike,Pike,161.6767889,181.5790859,211.3499403,261.7796501,261.1654285,270.1791666,251.2285574,232.1447976,226.6537835,246.6733601,300.8698308,401.5102968,475.069822,445.318122,443.9346015,447.5800672,,511.6876498,465.2135705,596.2318145,579.2197751,249.9382712,358.5699784,360.9880803,471.3169404,435.8993837,479.5563578,500.8925517,502.5220004,599.8149051,321.2621193,187.6662727,403.6230362,304.4217663,278.1726331,301.1832369,1
Miscellaneous freshwater fishes,Lota lota,Burbot,Gadiformes,597.0649586,464.131977,498.9033239,586.5168812,910.1075235,721.7262453,718.684997,654.9627097,450.3655384,461.342927,632.1695939,645.4269525,666.2369243,478.0717848,991.4135648,1128.971024,1157.209308,527.2107231,588.9819024,636.4643947,615.6120945,681.9388649,749.9685858,671.5911579,289.6732523,315.5250857,299.7481365,302.9285813,362.404133,868.9154759,904.6923743,930.0983836,1188.847904,1109.24427,1066.775211,1084.398998,0
Miscellaneous freshwater fishes,Dormitator maculatus,Fat sleeper,Misc. freshwater fishes,186.3691703,206.4464376,203.1424661,244.0032625,227.6644546,238.8784077,211.3496444,189.4121024,276.9770487,245.0366393,267.1678592,301.7935403,267.5777573,235.6440899,268.4083869,324.7028999,219.3290769,267.4713921,254.9825081,262.6321893,285.1209151,322.4659135,305.8597182,309.995599,268.2032686,314.7419354,321.2474721,306.8381058,301.7737024,355.9146375,407.5989558,382.9911501,411.9763039,388.8224495,370.1150713,412.8679061,0
Miscellaneous freshwater fishes,Eleotridae,"Gudgeons, sleepers nei",Misc. freshwater fishes,186.3691703,206.4464376,203.1424661,244.0032625,227.6644546,238.8784077,211.3496444,189.4121024,276.9770487,245.0366393,267.1678592,301.7935403,267.5777573,235.6440899,268.4083869,324.7028999,219.3290769,267.4713921,254.9825081,262.6321893,285.1209151,322.4659135,305.8597182,309.995599,268.2032686,314.7419354,321.2474721,306.8381058,301.7737024,355.9146375,407.5989558,382.9911501,411.9763039,388.8224495,370.1150713,412.8679061,0
Miscellaneous freshwater fishes,Gobiomorus dormitor,Bigmouth sleeper,Misc. freshwater fishes,186.3691703,206.4464376,203.1424661,244.0032625,227.6644546,238.8784077,211.3496444,189.4121024,276.9770487,245.0366393,267.1678592,301.7935403,267.5777573,235.6440899,268.4083869,324.7028999,219.3290769,267.4713921,254.9825081,262.6321893,285.1209151,322.4659135,305.8597182,309.995599,268.2032686,314.7419354,321.2474721,306.8381058,301.7737024,355.9146375,407.5989558,382.9911501,411.9763039,388.8224495,370.1150713,412.8679061,0
Miscellaneous freshwater fishes,Gobiidae,Freshwater gobies nei,Misc. freshwater fishes,186.3691703,206.4464376,203.1424661,244.0032625,227.6644546,238.8784077,211.3496444,189.4121024,276.9770487,245.0366393,267.1678592,301.7935403,267.5777573,235.6440899,268.4083869,324.7028999,219.3290769,267.4713921,254.9825081,262.6321893,285.1209151,322.4659135,305.8597182,309.995599,268.2032686,314.7419354,321.2474721,306.8381058,301.7737024,355.9146375,407.5989558,382.9911501,411.9763039,388.8224495,370.1150713,412.8679061,0
Miscellaneous freshwater fishes,Sicyopterus lagocephalus,Bichique,Misc. freshwater fishes,186.3691703,206.4464376,203.1424661,244.0032625,227.6644546,238.8784077,211.3496444,189.4121024,276.9770487,245.0366393,267.1678592,301.7935403,267.5777573,235.6440899,268.4083869,324.7028999,219.3290769,267.4713921,254.9825081,262.6321893,285.1209151,322.4659135,305.8597182,309.995599,268.2032686,314.7419354,321.2474721,306.8381058,301.7737024,355.9146375,407.5989558,382.9911501,411.9763039,388.8224495,370.1150713,412.8679061,0
Miscellaneous freshwater fishes,Atractosteus spp,,Misc. freshwater fishes,186.3691703,206.4464376,203.1424661,244.0032625,227.6644546,238.8784077,211.3496444,189.4121024,276.9770487,245.0366393,267.1678592,301.7935403,267.5777573,235.6440899,268.4083869,324.7028999,219.3290769,267.4713921,254.9825081,262.6321893,285.1209151,322.4659135,305.8597182,309.995599,268.2032686,314.7419354,321.2474721,306.8381058,301.7737024,355.9146375,407.5989558,382.9911501,411.9763039,388.8224495,370.1150713,412.8679061,0
Miscellaneous freshwater fishes,Atractosteus tropicus,Tropical gar,Misc. freshwater fishes,186.3691703,206.4464376,203.1424661,244.0032625,227.6644546,238.8784077,211.3496444,189.4121024,276.9770487,245.0366393,267.1678592,301.7935403,267.5777573,235.6440899,268.4083869,324.7028999,219.3290769,267.4713921,254.9825081,262.6321893,285.1209151,322.4659135,305.8597182,309.995599,268.2032686,314.7419354,321.2474721,306.8381058,301.7737024,355.9146375,407.5989558,382.9911501,411.9763039,388.8224495,370.1150713,412.8679061,0
Miscellaneous freshwater fishes,Lepisosteidae,Gars nei,Misc. freshwater fishes,186.3691703,206.4464376,203.1424661,244.0032625,227.6644546,238.8784077,211.3496444,189.4121024,276.9770487,245.0366393,267.1678592,301.7935403,267.5777573,235.6440899,268.4083869,324.7028999,219.3290769,267.4713921,254.9825081,262.6321893,285.1209151,322.4659135,305.8597182,309.995599,268.2032686,314.7419354,321.2474721,306.8381058,301.7737024,355.9146375,407.5989558,382.9911501,411.9763039,388.8224495,370.1150713,412.8679061,0
Miscellaneous freshwater fishes,Gymnarchus niloticus,Aba,Misc. freshwater fishes,186.3691703,206.4464376,203.1424661,244.0032625,227.6644546,238.8784077,211.3496444,189.4121024,276.9770487,245.0366393,267.1678592,301.7935403,267.5777573,235.6440899,268.4083869,324.7028999,219.3290769,267.4713921,254.9825081,262.6321893,285.1209151,322.4659135,305.8597182,309.995599,268.2032686,314.7419354,321.2474721,306.8381058,301.7737024,355.9146375,407.5989558,382.9911501,411.9763039,388.8224495,370.1150713,412.8679061,0
Miscellaneous freshwater fishes,Mormyridae,Elephantsnout fishes nei,Misc. freshwater fishes,186.3691703,206.4464376,203.1424661,244.0032625,227.6644546,238.8784077,211.3496444,189.4121024,276.9770487,245.0366393,267.1678592,301.7935403,267.5777573,235.6440899,268.4083869,324.7028999,219.3290769,267.4713921,254.9825081,262.6321893,285.1209151,322.4659135,305.8597182,309.995599,268.2032686,314.7419354,321.2474721,306.8381058,301.7737024,355.9146375,407.5989558,382.9911501,411.9763039,388.8224495,370.1150713,412.8679061,0
Miscellaneous freshwater fishes,Chitala lopis,Giant featherback,Misc. freshwater fishes,186.3691703,206.4464376,203.1424661,244.0032625,227.6644546,238.8784077,211.3496444,189.4121024,276.9770487,245.0366393,267.1678592,301.7935403,267.5777573,235.6440899,268.4083869,324.7028999,219.3290769,267.4713921,254.9825081,262.6321893,285.1209151,322.4659135,305.8597182,309.995599,268.2032686,314.7419354,321.2474721,306.8381058,301.7737024,355.9146375,407.5989558,382.9911501,411.9763039,388.8224495,370.1150713,412.8679061,0
Miscellaneous freshwater fishes,Notopterus spp,Knifefishes,Misc. freshwater fishes,186.3691703,206.4464376,203.1424661,244.0032625,227.6644546,238.8784077,211.3496444,189.4121024,276.9770487,245.0366393,267.1678592,301.7935403,267.5777573,235.6440899,268.4083869,324.7028999,219.3290769,267.4713921,254.9825081,262.6321893,285.1209151,322.4659135,305.8597182,309.995599,268.2032686,314.7419354,321.2474721,306.8381058,301.7737024,355.9146375,407.5989558,382.9911501,411.9763039,388.8224495,370.1150713,412.8679061,0
Miscellaneous freshwater fishes,Papyrocranus afer,Reticulate knifefish,Misc. freshwater fishes,186.3691703,206.4464376,203.1424661,244.0032625,227.6644546,238.8784077,211.3496444,189.4121024,276.9770487,245.0366393,267.1678592,301.7935403,267.5777573,235.6440899,268.4083869,324.7028999,219.3290769,267.4713921,254.9825081,262.6321893,285.1209151,322.4659135,305.8597182,309.995599,268.2032686,314.7419354,321.2474721,306.8381058,301.7737024,355.9146375,407.5989558,382.9911501,411.9763039,388.8224495,370.1150713,412.8679061,0
Miscellaneous freshwater fishes,Arapaima gigas,Arapaima,Misc. freshwater fishes,186.3691703,206.4464376,203.1424661,244.0032625,227.6644546,238.8784077,211.3496444,189.4121024,276.9770487,245.0366393,267.1678592,301.7935403,267.5777573,235.6440899,268.4083869,324.7028999,219.3290769,267.4713921,254.9825081,262.6321893,285.1209151,322.4659135,305.8597182,309.995599,268.2032686,314.7419354,321.2474721,306.8381058,301.7737024,355.9146375,407.5989558,382.9911501,411.9763039,388.8224495,370.1150713,412.8679061,0
Miscellaneous freshwater fishes,Heterotis niloticus,African bonytongue,Misc. freshwater fishes,186.3691703,206.4464376,203.1424661,244.0032625,227.6644546,238.8784077,211.3496444,189.4121024,276.9770487,245.0366393,267.1678592,301.7935403,267.5777573,235.6440899,268.4083869,324.7028999,219.3290769,267.4713921,254.9825081,262.6321893,285.1209151,322.4659135,305.8597182,309.995599,268.2032686,314.7419354,321.2474721,306.8381058,301.7737024,355.9146375,407.5989558,382.9911501,411.9763039,388.8224495,370.1150713,412.8679061,0
Miscellaneous freshwater fishes,Osteoglossum bicirrhosum,Arawana,Misc. freshwater fishes,186.3691703,206.4464376,203.1424661,244.0032625,227.6644546,238.8784077,211.3496444,189.4121024,276.9770487,245.0366393,267.1678592,301.7935403,267.5777573,235.6440899,268.4083869,324.7028999,219.3290769,267.4713921,254.9825081,262.6321893,285.1209151,322.4659135,305.8597182,309.995599,268.2032686,314.7419354,321.2474721,306.8381058,301.7737024,355.9146375,407.5989558,382.9911501,411.9763039,388.8224495,370.1150713,412.8679061,0
Miscellaneous freshwater fishes,Scleropages formosus,Asian bonytongue,Misc. freshwater fishes,186.3691703,206.4464376,203.1424661,244.0032625,227.6644546,238.8784077,211.3496444,189.4121024,276.9770487,245.0366393,267.1678592,301.7935403,267.5777573,235.6440899,268.4083869,324.7028999,219.3290769,267.4713921,254.9825081,262.6321893,285.1209151,322.4659135,305.8597182,309.995599,268.2032686,314.7419354,321.2474721,306.8381058,301.7737024,355.9146375,407.5989558,382.9911501,411.9763039,388.8224495,370.1150713,412.8679061,0
Miscellaneous freshwater fishes,Channa argus,Snakehead,Misc. freshwater fishes,186.3691703,206.4464376,203.1424661,244.0032625,227.6644546,238.8784077,211.3496444,189.4121024,276.9770487,245.0366393,267.1678592,301.7935403,267.5777573,235.6440899,268.4083869,324.7028999,219.3290769,267.4713921,254.9825081,262.6321893,285.1209151,322.4659135,305.8597182,309.995599,268.2032686,314.7419354,321.2474721,306.8381058,301.7737024,355.9146375,407.5989558,382.9911501,411.9763039,388.8224495,370.1150713,412.8679061,0
Miscellaneous freshwater fishes,Channa micropeltes,Indonesian snakehead,Misc. freshwater fishes,186.3691703,206.4464376,203.1424661,244.0032625,227.6644546,238.8784077,211.3496444,189.4121024,276.9770487,245.0366393,267.1678592,301.7935403,267.5777573,235.6440899,268.4083869,324.7028999,219.3290769,267.4713921,254.9825081,262.6321893,285.1209151,322.4659135,305.8597182,309.995599,268.2032686,314.7419354,321.2474721,306.8381058,301.7737024,355.9146375,407.5989558,382.9911501,411.9763039,388.8224495,370.1150713,412.8679061,0
Miscellaneous freshwater fishes,Channa spp,Snakeheads(=Murrels) nei,Misc. freshwater fishes,186.3691703,206.4464376,203.1424661,244.0032625,227.6644546,238.8784077,211.3496444,189.4121024,276.9770487,245.0366393,267.1678592,301.7935403,267.5777573,235.6440899,268.4083869,324.7028999,219.3290769,267.4713921,254.9825081,262.6321893,285.1209151,322.4659135,305.8597182,309.995599,268.2032686,314.7419354,321.2474721,306.8381058,301.7737024,355.9146375,407.5989558,382.9911501,411.9763039,388.8224495,370.1150713,412.8679061,0
